LineId,Level,Component,PID,Content,EventId,EventTemplate,Datetime
661,combo,sshd(pam_unix),22277.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-01 10:56:41
662,combo,sshd(pam_unix),22271.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-01 10:56:42
663,combo,sshd(pam_unix),22273.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-01 10:56:42
664,combo,sshd(pam_unix),22270.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-01 10:56:42
665,combo,sshd(pam_unix),22268.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-01 10:56:43
666,combo,sshd(pam_unix),22274.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-01 10:56:43
667,combo,sshd(pam_unix),22276.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-01 10:56:44
668,combo,sshd(pam_unix),22275.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-01 10:56:44
669,combo,sshd(pam_unix),23533.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2024-07-02 01:41:32
670,combo,sshd(pam_unix),23534.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2024-07-02 01:41:32
671,combo,sshd(pam_unix),23535.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2024-07-02 01:41:32
672,combo,sshd(pam_unix),23536.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2024-07-02 01:41:32
673,combo,sshd(pam_unix),23533.0,session closed for user test,E101,session closed for user <*>,2024-07-02 01:41:32
674,combo,sshd(pam_unix),23534.0,session closed for user test,E101,session closed for user <*>,2024-07-02 01:41:32
675,combo,sshd(pam_unix),23535.0,session closed for user test,E101,session closed for user <*>,2024-07-02 01:41:32
676,combo,sshd(pam_unix),23536.0,session closed for user test,E101,session closed for user <*>,2024-07-02 01:41:32
677,combo,sshd(pam_unix),23544.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2024-07-02 01:41:33
678,combo,sshd(pam_unix),23544.0,session closed for user test,E101,session closed for user <*>,2024-07-02 01:41:33
679,combo,sshd(pam_unix),23545.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2024-07-02 01:41:33
680,combo,sshd(pam_unix),23546.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2024-07-02 01:41:33
681,combo,sshd(pam_unix),23547.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),2024-07-02 01:41:33
682,combo,sshd(pam_unix),23545.0,session closed for user test,E101,session closed for user <*>,2024-07-02 01:41:33
683,combo,sshd(pam_unix),23546.0,session closed for user test,E101,session closed for user <*>,2024-07-02 01:41:33
684,combo,sshd(pam_unix),23547.0,session closed for user test,E101,session closed for user <*>,2024-07-02 01:41:33
685,combo,su(pam_unix),24117.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-02 04:04:02
686,combo,su(pam_unix),24117.0,session closed for user cyrus,E101,session closed for user <*>,2024-07-02 04:04:02
687,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-07-02 04:04:03
688,combo,su(pam_unix),24511.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-02 04:09:53
689,combo,su(pam_unix),24511.0,session closed for user news,E101,session closed for user <*>,2024-07-02 04:09:54
690,combo,sshd(pam_unix),24588.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:33
691,combo,sshd(pam_unix),24588.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:33
692,combo,sshd(pam_unix),24587.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:33
693,combo,sshd(pam_unix),24587.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:33
694,combo,sshd(pam_unix),24590.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:33
695,combo,sshd(pam_unix),24590.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:33
696,combo,sshd(pam_unix),24573.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:43
697,combo,sshd(pam_unix),24573.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:43
698,combo,sshd(pam_unix),24574.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:43
699,combo,sshd(pam_unix),24574.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:43
700,combo,sshd(pam_unix),24576.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:43
701,combo,sshd(pam_unix),24576.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:43
702,combo,sshd(pam_unix),24578.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:43
703,combo,sshd(pam_unix),24578.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:43
704,combo,sshd(pam_unix),24579.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:43
705,combo,sshd(pam_unix),24579.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:43
706,combo,sshd(pam_unix),24581.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:43
707,combo,sshd(pam_unix),24581.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:43
708,combo,sshd(pam_unix),24583.0,check pass; user unknown,E27,check pass; user unknown,2024-07-02 04:15:43
709,combo,sshd(pam_unix),24583.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-02 04:15:43
710,combo,su(pam_unix),26964.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-03 04:07:47
711,combo,su(pam_unix),26964.0,session closed for user cyrus,E101,session closed for user <*>,2024-07-03 04:07:48
712,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,2024-07-03 04:07:49
713,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,2024-07-03 04:07:55
714,combo,syslogd 1.4.1,,restart.,E90,restart.,2024-07-03 04:08:03
715,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-07-03 04:08:03
716,combo,su(pam_unix),28416.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-03 04:14:00
717,combo,su(pam_unix),28416.0,session closed for user news,E101,session closed for user <*>,2024-07-03 04:14:01
718,combo,ftpd,32069.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
719,combo,ftpd,32067.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
720,combo,ftpd,32070.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
721,combo,ftpd,32053.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
722,combo,ftpd,32066.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
723,combo,ftpd,32068.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
724,combo,ftpd,32065.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
725,combo,ftpd,32062.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
726,combo,ftpd,32063.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
727,combo,ftpd,32059.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
728,combo,ftpd,32060.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
729,combo,ftpd,32071.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
730,combo,ftpd,32051.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
731,combo,ftpd,32057.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
732,combo,ftpd,32050.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
733,combo,ftpd,32056.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
734,combo,ftpd,32058.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
735,combo,ftpd,32052.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
736,combo,ftpd,32061.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
737,combo,ftpd,32055.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
738,combo,ftpd,32064.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
739,combo,ftpd,32054.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
740,combo,ftpd,32049.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul  3 10:05:25 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 10:05:25
741,combo,ftpd,768.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
742,combo,ftpd,772.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
743,combo,ftpd,769.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
744,combo,ftpd,767.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
745,combo,ftpd,765.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
746,combo,ftpd,766.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
747,combo,ftpd,770.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
748,combo,ftpd,764.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
749,combo,ftpd,757.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
750,combo,ftpd,763.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
751,combo,ftpd,758.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
752,combo,ftpd,761.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
753,combo,ftpd,762.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
754,combo,ftpd,759.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
755,combo,ftpd,756.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
756,combo,ftpd,773.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
757,combo,ftpd,760.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
758,combo,ftpd,774.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
759,combo,ftpd,775.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
760,combo,ftpd,771.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
761,combo,ftpd,776.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
762,combo,ftpd,777.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
763,combo,ftpd,778.0,connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-03 23:16:09
